MonoNS,EstNS,MonoS,EstS,SensorID,Src,Vx_body(m_s),Vy_body(m_s),Vz_body(m_s),Ve_enu(m_s),Vn_enu(m_s),Vu_enu(m_s),De_enu(m),Dn_enu(m),Du_enu(m),Depth(m),E(m),N(m),U(m),Valid,ValidFlag,IsWaterMass
330303798415,330253798415,330.303798415,330.253798415,DVL_H1000,BS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False
330307334830,330257334830,330.30733483,330.25733483,DVL_H1000,BE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False
330313881499,330263881499,330.313881499,330.263881499,DVL_H1000,BD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,,,False
330389212817,330339212817,330.389212817,330.339212817,DVL_H1000,SA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,,,False
330395004079,330345004079,330.395004079,330.345004079,DVL_H1000,TS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False
330399225610,330349225610,330.39922561,330.34922561,DVL_H1000,BI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False
330402742191,330352742191,330.402742191,330.352742191,DVL_H1000,BS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False
330406271898,330356271898,330.406271898,330.356271898,DVL_H1000,BE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False
330412798442,330362798442,330.412798442,330.362798442,DVL_H1000,BD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,,,False
330487430644,330437430644,330.487430644,330.437430644,DVL_H1000,SA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,,,False
330489146206,330439146206,330.489146206,330.439146206,DVL_H1000,TS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False
330490515856,330440515856,330.490515856,330.440515856,DVL_H1000,BI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False
330495726125,330445726125,330.495726125,330.445726125,DVL_H1000,BS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False
330496895985,330446895985,330.496895985,330.446895985,DVL_H1000,BE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False
330499147916,330449147916,330.499147916,330.449147916,DVL_H1000,BD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,,,False
330567190574,330517190574,330.567190574,330.517190574,DVL_H1000,SA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,,,False
330568898261,330518898261,330.568898261,330.518898261,DVL_H1000,TS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False
330570270536,330520270536,330.570270536,330.520270536,DVL_H1000,BI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False
330575536221,330525536221,330.575536221,330.525536221,DVL_H1000,BS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False
330576854829,330526854829,330.576854829,330.526854829,DVL_H1000,BE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False
330578974345,330528974345,330.578974345,330.528974345,DVL_H1000,BD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,,,False
330666195599,330616195599,330.666195599,330.616195599,DVL_H1000,SA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,,,False
330667926036,330617926036,330.667926036,330.617926036,DVL_H1000,TS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False
330669283728,330619283728,330.669283728,330.619283728,DVL_H1000,BI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False
330674764660,330624764660,330.67476466,330.62476466,DVL_H1000,BS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False
330675910313,330625910313,330.675910313,330.625910313,DVL_H1000,BE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False
330678035078,330628035078,330.678035078,330.628035078,DVL_H1000,BD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,,,False
330766318861,330716318861,330.766318861,330.716318861,DVL_H1000,SA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,,,False
330768042590,330718042590,330.76804259,330.71804259,DVL_H1000,TS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False
330769548738,330719548738,330.769548738,330.719548738,DVL_H1000,BI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False
330774728090,330724728090,330.77472809,330.72472809,DVL_H1000,BS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False
330775864410,330725864410,330.77586441,330.72586441,DVL_H1000,BE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False
330777991508,330727991508,330.777991508,330.727991508,DVL_H1000,BD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,,,False
330846277122,330796277122,330.846277122,330.796277122,DVL_H1000,SA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,,,False
330848249931,330798249931,330.848249931,330.798249931,DVL_H1000,TS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False
330849620456,330799620456,330.849620456,330.799620456,DVL_H1000,BI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False
330854676435,330804676435,330.854676435,330.804676435,DVL_H1000,BS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False
330855813921,330805813921,330.855813921,330.805813921,DVL_H1000,BE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False
330857943936,330807943936,330.857943936,330.807943936,DVL_H1000,BD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,,,False
330945391521,330895391521,330.945391521,330.895391521,DVL_H1000,SA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,,,False
330947135666,330897135666,330.947135666,330.897135666,DVL_H1000,TS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False
330948495108,330898495108,330.948495108,330.898495108,DVL_H1000,BI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False
330953733376,330903733376,330.953733376,330.903733376,DVL_H1000,BS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False
330954867946,330904867946,330.954867946,330.904867946,DVL_H1000,BE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False
330957138543,330907138543,330.957138543,330.907138543,DVL_H1000,BD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,,,False
331045289619,330995289619,331.045289619,330.995289619,DVL_H1000,SA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,,,False
331047012764,330997012764,331.047012764,330.997012764,DVL_H1000,TS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False
331048373081,330998373081,331.048373081,330.998373081,DVL_H1000,BI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False
331053672307,331003672307,331.053672307,331.003672307,DVL_H1000,BS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False
331054959416,331004959416,331.054959416,331.004959416,DVL_H1000,BE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False
331057095848,331007095848,331.057095848,331.007095848,DVL_H1000,BD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,,,False
331125188672,331075188672,331.125188672,331.075188672,DVL_H1000,SA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,,,False
331126907734,331076907734,331.126907734,331.076907734,DVL_H1000,TS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False
331128337175,331078337175,331.128337175,331.078337175,DVL_H1000,BI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False
331133757150,331083757150,331.13375715,331.08375715,DVL_H1000,BS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False
331134901344,331084901344,331.134901344,331.084901344,DVL_H1000,BE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False
331137029317,331087029317,331.137029317,331.087029317,DVL_H1000,BD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,,,False
331224286738,331174286738,331.224286738,331.174286738,DVL_H1000,SA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,,,False
331225987717,331175987717,331.225987717,331.175987717,DVL_H1000,TS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False
331227511948,331177511948,331.227511948,331.177511948,DVL_H1000,BI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False
331232675843,331182675843,331.232675843,331.182675843,DVL_H1000,BS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False
331233833162,331183833162,331.233833162,331.183833162,DVL_H1000,BE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False
331235942177,331185942177,331.235942177,331.185942177,DVL_H1000,BD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,,,False
331324296543,331274296543,331.324296543,331.274296543,DVL_H1000,SA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,,,False
331326156478,331276156478,331.326156478,331.276156478,DVL_H1000,TS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False
331327543336,331277543336,331.327543336,331.277543336,DVL_H1000,BI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False
331332698481,331282698481,331.332698481,331.282698481,DVL_H1000,BS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False
331333850258,331283850258,331.333850258,331.283850258,DVL_H1000,BE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False
331335956940,331285956940,331.33595694,331.28595694,DVL_H1000,BD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,,,False
331404427760,331354427760,331.40442776,331.35442776,DVL_H1000,SA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,,,False
331406138656,331356138656,331.406138656,331.356138656,DVL_H1000,TS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False
331407522013,331357522013,331.407522013,331.357522013,DVL_H1000,BI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False
331412627867,331362627867,331.412627867,331.362627867,DVL_H1000,BS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False
331413778478,331363778478,331.413778478,331.363778478,DVL_H1000,BE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False
331416038283,331366038283,331.416038283,331.366038283,DVL_H1000,BD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,,,False
331503287829,331453287829,331.503287829,331.453287829,DVL_H1000,SA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,,,False
331505008641,331455008641,331.505008641,331.455008641,DVL_H1000,TS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False
331506364291,331456364291,331.506364291,331.456364291,DVL_H1000,BI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False
331511699975,331461699975,331.511699975,331.461699975,DVL_H1000,BS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False
331512987084,331462987084,331.512987084,331.462987084,DVL_H1000,BE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False
331515122349,331465122349,331.515122349,331.465122349,DVL_H1000,BD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,,,False
331603288009,331553288009,331.603288009,331.553288009,DVL_H1000,SA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,,,False
331605007946,331555007946,331.605007946,331.555007946,DVL_H1000,TS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False
331606363596,331556363596,331.606363596,331.556363596,DVL_H1000,BI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False
331611941068,331561941068,331.611941068,331.561941068,DVL_H1000,BS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False
331613090804,331563090804,331.613090804,331.563090804,DVL_H1000,BE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False
331615225194,331565225194,331.615225194,331.565225194,DVL_H1000,BD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,,,False
331683280686,331633280686,331.683280686,331.633280686,DVL_H1000,SA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,,,False
331684997706,331634997706,331.684997706,331.634997706,DVL_H1000,TS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False
331686507938,331636507938,331.686507938,331.636507938,DVL_H1000,BI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False
331691632166,331641632166,331.691632166,331.641632166,DVL_H1000,BS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False
331692766735,331642766735,331.692766735,331.642766735,DVL_H1000,BE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False
331694895876,331644895876,331.694895876,331.644895876,DVL_H1000,BD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,,,False
331782308169,331732308169,331.782308169,331.732308169,DVL_H1000,SA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,,,False
331784185605,331734185605,331.784185605,331.734185605,DVL_H1000,TS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False
331785552338,331735552338,331.785552338,331.735552338,DVL_H1000,BI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False
331790730815,331740730815,331.790730815,331.740730815,DVL_H1000,BS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False
331791865676,331741865676,331.791865676,331.741865676,DVL_H1000,BE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False
331793989567,331743989567,331.793989567,331.743989567,DVL_H1000,BD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,,,False
331882465556,331832465556,331.882465556,331.832465556,DVL_H1000,SA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,,,False
331884198618,331834198618,331.884198618,331.834198618,DVL_H1000,TS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False
331885558642,331835558642,331.885558642,331.835558642,DVL_H1000,BI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False
331890740037,331840740037,331.890740037,331.840740037,DVL_H1000,BS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False
331891937313,331841937313,331.891937313,331.841937313,DVL_H1000,BE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False
331894210827,331844210827,331.894210827,331.844210827,DVL_H1000,BD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,,,False
331962296360,331912296360,331.96229636,331.91229636,DVL_H1000,SA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,,,False
331964023589,331914023589,331.964023589,331.914023589,DVL_H1000,TS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False
331965378072,331915378072,331.965378072,331.915378072,DVL_H1000,BI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False
331970667381,331920667381,331.970667381,331.920667381,DVL_H1000,BS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False
331971958574,331921958574,331.971958574,331.921958574,DVL_H1000,BE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False
331974098506,331924098506,331.974098506,331.924098506,DVL_H1000,BD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,,,False
332062001918,332012001918,332.062001918,332.012001918,DVL_H1000,SA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,,,False
332063921645,332013921645,332.063921645,332.013921645,DVL_H1000,TS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False
332065402418,332015402418,332.065402418,332.015402418,DVL_H1000,BI,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False
332070445272,332020445272,332.070445272,332.020445272,DVL_H1000,BS,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False
332071608716,332021608716,332.071608716,332.021608716,DVL_H1000,BE,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False
332073759148,332023759148,332.073759148,332.023759148,DVL_H1000,BD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,,,False
332164906771,332114906771,332.164906771,332.114906771,DVL_H1000,SA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,,,False
332172921088,332122921088,332.172921088,332.122921088,DVL_H1000,TS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False
332180130707,332130130707,332.180130707,332.130130707,DVL_H1000,BI,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False
332185468725,332135468725,332.185468725,332.135468725,DVL_H1000,BS,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False
332190790992,332140790992,332.190790992,332.140790992,DVL_H1000,BE,0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False
332200670203,332150670203,332.200670203,332.150670203,DVL_H1000,BD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,,,False
332244887781,332194887781,332.244887781,332.194887781,DVL_H1000,SA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,,,False
332253720505,332203720505,332.253720505,332.203720505,DVL_H1000,TS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False
332260151092,332210151092,332.260151092,332.210151092,DVL_H1000,BI,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False
332265455860,332215455860,332.26545586,332.21545586,DVL_H1000,BS,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False
332271120248,332221120248,332.271120248,332.221120248,DVL_H1000,BE,0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False
332280990710,332230990710,332.28099071,332.23099071,DVL_H1000,BD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,,,False
332340542765,332290542765,332.340542765,332.290542765,DVL_H1000,SA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,,,False
332342257452,332292257452,332.342257452,332.292257452,DVL_H1000,TS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False
332343637310,332293637310,332.34363731,332.29363731,DVL_H1000,BI,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False
332348885203,332298885203,332.348885203,332.298885203,DVL_H1000,BS,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False
332350046606,332300046606,332.350046606,332.300046606,DVL_H1000,BE,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False
332352491909,332302491909,332.352491909,332.302491909,DVL_H1000,BD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,,,False
332440490445,332390490445,332.440490445,332.390490445,DVL_H1000,SA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,,,False
332442196091,332392196091,332.442196091,332.392196091,DVL_H1000,TS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False
332443573615,332393573615,332.443573615,332.393573615,DVL_H1000,BI,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False
332448955966,332398955966,332.448955966,332.398955966,DVL_H1000,BS,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False
332450271366,332400271366,332.450271366,332.400271366,DVL_H1000,BE,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False
332452387381,332402387381,332.452387381,332.402387381,DVL_H1000,BD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,,,False
332520467664,332470467664,332.520467664,332.470467664,DVL_H1000,SA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,,,False
332522169810,332472169810,332.52216981,332.47216981,DVL_H1000,TS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False
332523536543,332473536543,332.523536543,332.473536543,DVL_H1000,BI,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False
332528975184,332478975184,332.528975184,332.478975184,DVL_H1000,BS,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False
332530139795,332480139795,332.530139795,332.480139795,DVL_H1000,BE,0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False
332532249102,332482249102,332.532249102,332.482249102,DVL_H1000,BD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,,,False
332619513523,332569513523,332.619513523,332.569513523,DVL_H1000,SA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,,,False
332621240751,332571240751,332.621240751,332.571240751,DVL_H1000,TS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False
332622769649,332572769649,332.622769649,332.572769649,DVL_H1000,BI,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False
332627936460,332577936460,332.62793646,332.57793646,DVL_H1000,BS,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False
332629073946,332579073946,332.629073946,332.579073946,DVL_H1000,BE,0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False
332631200753,332581200753,332.631200753,332.581200753,DVL_H1000,BD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,,,False
332719512536,332669512536,332.719512536,332.669512536,DVL_H1000,SA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,,,False
332721387638,332671387638,332.721387638,332.671387638,DVL_H1000,TS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False
